"sample_id","Effect","Compound","Dose","SampleType","Well","Arachidonic Acid","2'-deoxycytidine","Thymidine","Thymidine.D4","Lactate","Citrulline-D4","Lactate.D3"
"Axitinib_10_cells_b9","Non","Axitinib",10,"cells","b9",255077.53125,3377.93334960938,22886.17578125,59041.3984375,3328.54516601562,8505.31640625,1660.83312988281
"Axitinib_0.3_cells_b6","Non","Axitinib",0.3,"cells","b6",246639.765625,3875.53247070312,13942.0849609375,52740.9453125,3111.53491210938,5922.87255859375,1770.70910644531
"Axitinib_0.3_cells_d6","Non","Axitinib",0.3,"cells","d6",253159.828125,4959.59228515625,14782.1943359375,53089.015625,4713.60009765625,6203.0791015625,2204.76782226562
"Axitinib_3_cells_d8","Non","Axitinib",3,"cells","d8",260879.921875,3867.01196289062,19801.658203125,54372.9765625,3272.92578125,6677.732421875,1941.7001953125
"Axitinib_0.1_media_a5","Non","Axitinib",0.1,"media","a5",234823.1875,512.521606445312,3382.73388671875,58178.5078125,2807.91870117188,8578.8125,2443.7841796875
"Axitinib_30_cells_b10","Non","Axitinib",30,"cells","b10",225437.421875,2255.71533203125,19532.013671875,55606.671875,3146.24853515625,6931.79296875,1824.72583007812
"Axitinib_30_media_a10","Non","Axitinib",30,"media","a10",216127.0625,488.529541015625,3707.36181640625,58245.1640625,2810.96362304688,7441.2822265625,2274.66186523438
"Axitinib_30_cells_c10","Non","Axitinib",30,"cells","c10",256618.3125,3937.76611328125,22053.65234375,56838.74609375,3236.69311523438,7640.89306640625,2027.43518066406
"Axitinib_3_media_a8","Non","Axitinib",3,"media","a8",245083.671875,513.281188964844,3671.32250976562,59643.3671875,2520.61279296875,8744.7529296875,2208.39208984375
"Axitinib_10_media_a9","Non","Axitinib",10,"media","a9",236372.234375,725.415710449219,3818.86279296875,61575.6328125,2849.01708984375,8902.7412109375,2428.13061523438
"Axitinib_1_media_a7","Non","Axitinib",1,"media","a7",219909.390625,497.825012207031,3501.81909179688,52710.42578125,2745.62329101562,5966.4951171875,1869.1630859375
"Axitinib_3_cells_b8","Non","Axitinib",3,"cells","b8",226341.65625,3615.294921875,18197.298828125,54386.61328125,3167.8310546875,7231.1015625,1850.92541503906
"Axitinib_1_cells_d7","Non","Axitinib",1,"cells","d7",264316.09375,4486.38916015625,16132.779296875,55961.2265625,3990.7978515625,7490.666015625,2213.294921875
"Axitinib_1_cells_c7","Non","Axitinib",1,"cells","c7",267898.6875,3724.36938476562,13861.6201171875,46310.72265625,3323.13525390625,5603.91650390625,1789.83129882812
"Axitinib_1_cells_b7","Non","Axitinib",1,"cells","b7",279447.21875,3147.22436523438,16504.25,59882.33203125,3119.98046875,8115.2216796875,2000.03649902344
"Azidothymidine_30_cells_f10","Cardiotoxic","Azidothymidine",30,"cells","f10",387801.25,8301.5126953125,109719.75,48460.07421875,34985.09765625,23291.181640625,10813.3046875
"Azidothymidine_0.3_cells_f6","Cardiotoxic","Azidothymidine",0.3,"cells","f6",401942.34375,6776.60302734375,16872.994140625,51698.96875,30289.08984375,24258.599609375,11774.84765625
"Azidothymidine_100_media_h11","Cardiotoxic","Azidothymidine",100,"media","h11",294595.8125,760.659484863281,6988.60302734375,58326.546875,27267.953125,26410.955078125,12896.181640625
"Azidothymidine_0.3_media_h6","Cardiotoxic","Azidothymidine",0.3,"media","h6",304607.28125,680.666381835938,4047.13891601562,58973.40234375,27686.265625,26403.326171875,13965.76171875
"Azidothymidine_1_media_h7","Cardiotoxic","Azidothymidine",1,"media","h7",290548.5625,954.98193359375,3891.98974609375,58427.09375,33653.125,25042.1484375,12985.6240234375
"Azidothymidine_30_cells_e10","Cardiotoxic","Azidothymidine",30,"cells","e10",399573.4375,8900.4306640625,107602.375,50245.57421875,42932.45703125,23808.720703125,12732.0341796875
"Azidothymidine_30_cells_g10","Cardiotoxic","Azidothymidine",30,"cells","g10",369012.875,8113.3232421875,103235.734375,51850.1953125,33027.24609375,24381.75,12002.5810546875
"Azidothymidine_3_cells_f8","Cardiotoxic","Azidothymidine",3,"cells","f8",401331.25,6190.21240234375,27444.84375,53267.83203125,31576.705078125,23551.76171875,11945.8486328125
"Azidothymidine_10_cells_e9","Cardiotoxic","Azidothymidine",10,"cells","e9",421848.28125,5855.35205078125,42977.44140625,54572.17578125,36154.8671875,24440.9453125,12341.166015625
"Azidothymidine_30_media_h10","Cardiotoxic","Azidothymidine",30,"media","h10",308151.6875,900.901916503906,4611.65478515625,54007.55078125,28148.443359375,26919.65625,13665.22265625
"Azidothymidine_3_cells_e8","Cardiotoxic","Azidothymidine",3,"cells","e8",434996.6875,5685.64013671875,27932.712890625,52379.0859375,31978.17578125,24314.548828125,10526.3427734375
"Azidothymidine_10_cells_g9","Cardiotoxic","Azidothymidine",10,"cells","g9",407994.875,7012.77685546875,41130.15234375,48764.7734375,29592.41015625,23971.12890625,12100.9267578125
"Azidothymidine_0.3_cells_g6","Cardiotoxic","Azidothymidine",0.3,"cells","g6",390625.46875,7302.38427734375,17025.00390625,53657.69921875,28710.18359375,24582.771484375,12797.0185546875
"Azidothymidine_0.3_cells_e6","Cardiotoxic","Azidothymidine",0.3,"cells","e6",430419.125,6998.63134765625,16931.271484375,53814.37109375,33423.89453125,24662.759765625,12048.88671875
"Azidothymidine_3_cells_g8","Cardiotoxic","Azidothymidine",3,"cells","g8",392418.0625,5839.9833984375,25454.0234375,55562.171875,32468.5234375,24009.546875,12653.2861328125
"Azidothymidine_3_media_h8","Cardiotoxic","Azidothymidine",3,"media","h8",303876.71875,811.596740722656,3890.55078125,59165.984375,24673.33203125,26557.16015625,13193.1298828125
"Azidothymidine_0.03_cells_e4","Cardiotoxic","Azidothymidine",0.03,"cells","e4",412629.09375,8677.6162109375,14673.021484375,53928.6875,32925.22265625,24349.09375,11094.3876953125
"Azidothymidine_10_cells_f9","Cardiotoxic","Azidothymidine",10,"cells","f9",399954.875,5618.22900390625,41661.20703125,51415.26171875,30027.91796875,24157.61328125,12075.5673828125
"Azidothymidine_100_cells_g11","Cardiotoxic","Azidothymidine",100,"cells","g11",363045.9375,13849.6982421875,139738.078125,50732.7578125,31112.013671875,23573.484375,11285.2626953125
"Azidothymidine_0.03_media_h4","Cardiotoxic","Azidothymidine",0.03,"media","h4",313664.15625,812.278137207031,2954.04614257812,58708.375,26050.314453125,24374.541015625,12916.5439453125
"Azidothymidine_0.1_media_h5","Cardiotoxic","Azidothymidine",0.1,"media","h5",296935.84375,962.211181640625,3791.20043945312,58207.43359375,27899.59765625,24635.48828125,15090.80859375
"Azidothymidine_0.03_cells_g4","Cardiotoxic","Azidothymidine",0.03,"cells","g4",386817.4375,6653.4521484375,16889.82421875,55632.29296875,32918.27734375,24130.3828125,11783.1962890625
"Azidothymidine_1_cells_f7","Cardiotoxic","Azidothymidine",1,"cells","f7",427722.6875,5946.27734375,18886.861328125,52616.65625,33287.09765625,24753.548828125,11332.0888671875
"Azidothymidine_0.1_cells_e5","Cardiotoxic","Azidothymidine",0.1,"cells","e5",429083.625,7046.66552734375,15443.8046875,51085.3515625,32794.24609375,23748.830078125,10879.30078125
"Azidothymidine_0.1_cells_g5","Cardiotoxic","Azidothymidine",0.1,"cells","g5",407307.53125,7674.24609375,15342.1767578125,53972.859375,27560.326171875,24592.984375,14132.9658203125
"Azidothymidine_10_media_h9","Cardiotoxic","Azidothymidine",10,"media","h9",295914.875,838.648254394531,3837.68798828125,61683.171875,28811.62890625,25913.02734375,13338.87890625
"Azidothymidine_0.1_cells_f5","Cardiotoxic","Azidothymidine",0.1,"cells","f5",397206.46875,9320.3251953125,15052.6396484375,54812.41796875,28564.701171875,22975.775390625,11620.2802734375
"Azidothymidine_1_cells_e7","Cardiotoxic","Azidothymidine",1,"cells","e7",429017.625,5595.45654296875,19277.548828125,53039.953125,36316.40625,23308.984375,11542.8564453125
"Chlorpromazine_100_cells_d11","Cardiotoxic","Chlorpromazine",100,"cells","d11",624318.3125,590.09326171875,6032.1640625,63296.39453125,5943.82666015625,19864.74609375,4853.39697265625
"Chlorpromazine_0.3_cells_c6","Cardiotoxic","Chlorpromazine",0.3,"cells","c6",359166.375,2605.955078125,15075.6298828125,62473.34765625,8909.705078125,17538.6640625,3704.81274414062
"Chlorpromazine_1_cells_d7","Cardiotoxic","Chlorpromazine",1,"cells","d7",356230.03125,2333.43823242188,15811.236328125,58090.765625,9237.619140625,18565.767578125,4531.763671875
"Chlorpromazine_100_cells_b11","Cardiotoxic","Chlorpromazine",100,"cells","b11",603773.9375,560.952819824219,5724.05810546875,70404.65625,7487.23681640625,21551.134765625,5474.80615234375
"Chlorpromazine_10_cells_b9","Cardiotoxic","Chlorpromazine",10,"cells","b9",101060.8046875,1155.22570800781,17531.87109375,63465.7265625,46661.9375,20299.31640625,5547.02490234375
"Chlorpromazine_0.03_cells_c4","Cardiotoxic","Chlorpromazine",0.03,"cells","c4",353273.5,1856.62109375,17495.333984375,63412.359375,8643.0771484375,20559.56640625,4371.40185546875
"Chlorpromazine_1_cells_c7","Cardiotoxic","Chlorpromazine",1,"cells","c7",356819.5,2417.6689453125,16862.28515625,60585.41015625,9995.462890625,18516.66015625,4426.61376953125
"Chlorpromazine_0.3_cells_b6","Cardiotoxic","Chlorpromazine",0.3,"cells","b6",382124,2658.97485351562,16037.048828125,65904.7109375,8399.9599609375,18530.66015625,4481.4482421875
"Chlorpromazine_0.3_media_a6","Cardiotoxic","Chlorpromazine",0.3,"media","a6",370892.8125,598.253356933594,4326.72900390625,65468.80078125,6487.79541015625,21210.416015625,4979.79833984375
"Chlorpromazine_3_cells_d8","Cardiotoxic","Chlorpromazine",3,"cells","d8",236804.984375,1846.60205078125,17532.08203125,59136.31640625,15317.5849609375,17733.271484375,4427.56298828125
"Chlorpromazine_0.03_cells_d4","Cardiotoxic","Chlorpromazine",0.03,"cells","d4",352069.8125,1635.10754394531,17445.365234375,59914.4140625,6831.77783203125,20680.03125,3806.61254882812
"Chlorpromazine_0.1_cells_d5","Cardiotoxic","Chlorpromazine",0.1,"cells","d5",370421.71875,1769.98120117188,16399.361328125,63505.88671875,7353.595703125,18596.318359375,3830.55932617188
"Chlorpromazine_3_media_a8","Cardiotoxic","Chlorpromazine",3,"media","a8",358451.4375,649.596374511719,4019.76171875,63434.84375,5546.0048828125,21921.451171875,4105.7255859375
"Chlorpromazine_1_media_a7","Cardiotoxic","Chlorpromazine",1,"media","a7",381900.9375,689.701782226562,4790.38037109375,64723.8515625,6556.7451171875,21161.8828125,4999.3515625
"Chlorpromazine_10_cells_d9","Cardiotoxic","Chlorpromazine",10,"cells","d9",99459.734375,1769.69702148438,17509.232421875,63986.9296875,46259.98828125,19377.44140625,5257.73486328125
"Chlorpromazine_30_media_a10","Cardiotoxic","Chlorpromazine",30,"media","a10",383333.3125,577.0615234375,4037.86865234375,63945.90234375,5953.45361328125,22130.2265625,4621.921875
"Chlorpromazine_100_cells_c11","Cardiotoxic","Chlorpromazine",100,"cells","c11",601207.3125,607.853698730469,5757.35693359375,64347.12890625,7022.126953125,20297.31640625,4738.14794921875
"Chlorpromazine_0.1_cells_b5","Cardiotoxic","Chlorpromazine",0.1,"cells","b5",371294.8125,1681.455078125,17815.037109375,64139.16796875,8783.916015625,20048.7890625,6298.732421875
"Chlorpromazine_0.03_media_a4","Cardiotoxic","Chlorpromazine",0.03,"media","a4",367509.125,531.699768066406,4595.18603515625,66458.0625,7418.54443359375,22158.1796875,4466.3017578125
"Chlorpromazine_0.1_media_a5","Cardiotoxic","Chlorpromazine",0.1,"media","a5",376819.75,589.400451660156,1070.80676269531,67547.015625,7180.97021484375,21258.748046875,5046.28515625
"Chlorpromazine_3_cells_c8","Cardiotoxic","Chlorpromazine",3,"cells","c8",229206.34375,1383.3154296875,17533.626953125,62246.98828125,14798.9638671875,20499.05859375,5373.76806640625
"Chlorpromazine_100_media_a11","Cardiotoxic","Chlorpromazine",100,"media","a11",382121.84375,669.818115234375,3806.82446289062,70449.1328125,6835.3583984375,22597.173828125,4459.55078125
"Chlorpromazine_10_media_a9","Cardiotoxic","Chlorpromazine",10,"media","a9",381058.34375,472.100219726562,3683.50439453125,65030.06640625,6534.11181640625,19950.96484375,4770.0205078125
"Chlorpromazine_10_cells_c9","Cardiotoxic","Chlorpromazine",10,"cells","c9",93177.4765625,1469.75866699219,17455.689453125,61091.59375,48077.49609375,19744.439453125,6356.1552734375
"Chlorpromazine_30_cells_c10","Cardiotoxic","Chlorpromazine",30,"cells","c10",1298611.75,625.429138183594,5601.8515625,67112.765625,15237.705078125,20583.826171875,5121.9443359375
"Cimetidine_30_media_h10","Non","Cimetidine",30,"media","h10",355536.53125,657.741333007812,3753.6064453125,60335.84765625,6692.2685546875,19906.650390625,4758.91552734375
"Cimetidine_3_cells_f8","Non","Cimetidine",3,"cells","f8",388815.40625,2834.2294921875,16419.94140625,62047.3515625,11129.09375,20410.775390625,4485.2373046875
"Cimetidine_100_cells_e11","Non","Cimetidine",100,"cells","e11",420135.96875,3805.39599609375,16166.0390625,54603.84765625,11123.69140625,25276.248046875,5199.64599609375
"Cimetidine_100_media_h11","Non","Cimetidine",100,"media","h11",338583.375,691.534118652344,2846.22534179688,53686.04296875,6480.46240234375,18166.251953125,4207.53564453125
"Cimetidine_3_cells_e8","Non","Cimetidine",3,"cells","e8",366393.96875,2078.4091796875,16249.2685546875,62507.7890625,9491.6201171875,20447.703125,4009.20825195312
"Cimetidine_0.3_cells_f6","Non","Cimetidine",0.3,"cells","f6",379904.03125,3861.77563476562,17447.072265625,62626.359375,9750.60546875,18184.681640625,4245.2861328125
"Cimetidine_0.3_media_h6","Non","Cimetidine",0.3,"media","h6",365109.1875,748.713134765625,4225.60107421875,63653.35546875,6284.63232421875,20352.0546875,4528.55322265625
"Cimetidine_1_media_h7","Non","Cimetidine",1,"media","h7",389143.53125,586.435180664062,4443.6767578125,61844.71484375,6337.56640625,19806.939453125,4081.04516601562
"Cimetidine_100_cells_f11","Non","Cimetidine",100,"cells","f11",399809.4375,3511.22094726562,13735.291015625,55421.03125,9515.3046875,18977.09765625,4555.0263671875
"Cimetidine_0.1_cells_f5","Non","Cimetidine",0.1,"cells","f5",394678.78125,2480.25610351562,16063.97265625,61599.3359375,8372.681640625,19021.54296875,3952.49755859375
"Cimetidine_100_cells_g11","Non","Cimetidine",100,"cells","g11",363686.875,3154.05517578125,14010.275390625,51080.05078125,8393.953125,18105.05859375,3458.13037109375
"Cimetidine_3_media_h8","Non","Cimetidine",3,"media","h8",355450.90625,581.402648925781,4509.88623046875,62524.24609375,5220.46337890625,19261.6015625,3862.52661132812
"Cimetidine_0.03_cells_g4","Non","Cimetidine",0.03,"cells","g4",405581,2204.61840820312,17012.57421875,63339.6953125,9099.6767578125,18331.48828125,4276.6962890625
"Cimetidine_0.1_media_h5","Non","Cimetidine",0.1,"media","h5",487902.8125,563.234985351562,3862.68237304688,71536.453125,9730.55078125,29303.48828125,7245.46533203125
"Cimetidine_0.3_cells_g6","Non","Cimetidine",0.3,"cells","g6",388170.4375,4177.083984375,17102.115234375,64830.1953125,9584.58984375,20368.76171875,4972.298828125
"Cimetidine_0.03_media_h4","Non","Cimetidine",0.03,"media","h4",397980.15625,529.282836914062,4215.6416015625,69114.546875,7318.23095703125,25801.43359375,4980.15869140625
"Cimetidine_10_cells_g9","Non","Cimetidine",10,"cells","g9",387179.5,3042.87353515625,15511.494140625,62209.59765625,8993.9580078125,18669.6171875,4216.455078125
"Cimetidine_0.1_cells_g5","Non","Cimetidine",0.1,"cells","g5",396445.46875,4299.0947265625,15697.0771484375,62625.2265625,9045.4482421875,19206.97265625,4028.57568359375
"Cimetidine_0.1_cells_e5","Non","Cimetidine",0.1,"cells","e5",388607.5,2955.80200195312,16657.220703125,64654.921875,8722.388671875,18766.2421875,4239.3896484375
"Cimetidine_10_media_h9","Non","Cimetidine",10,"media","h9",375860.0625,429.1630859375,3103.89038085938,59226.65234375,5590.55859375,21141.15625,4218.576171875
"Cimetidine_30_cells_g10","Non","Cimetidine",30,"cells","g10",404538.25,3019.38891601562,16311.8720703125,57797.94140625,9300.3486328125,18219.375,4344.81396484375
"Cimetidine_1_cells_g7","Non","Cimetidine",1,"cells","g7",419359.53125,2308.28662109375,15335.8271484375,61849.0078125,7997.84716796875,18896.240234375,4084.81127929688
"Cimetidine_30_cells_e10","Non","Cimetidine",30,"cells","e10",406721.8125,3024.474609375,16287.1787109375,58326.8828125,8186.306640625,20057.84765625,4720.939453125
"Cimetidine_0.3_cells_e6","Non","Cimetidine",0.3,"cells","e6",362043.25,4293.607421875,16072.701171875,62016.20703125,8318.296875,18435.8203125,3682.984375
"Cimetidine_1_cells_e7","Non","Cimetidine",1,"cells","e7",383107.625,2271.76196289062,16103.9267578125,60170.4609375,7821.80078125,17877.609375,4578.93701171875
"Gemfibrozil_0.1_cells_g4","Non","Gemfibrozil",0.1,"cells","g4",218578.203125,3576.38720703125,12962.5849609375,47020.828125,3829.18676757812,5965.4560546875,1612.75573730469
"Gemfibrozil_300_media_h11","Non","Gemfibrozil",300,"media","h11",230966.78125,637.025451660156,4246.49609375,60361.484375,2580.892578125,9067.0048828125,2270.19091796875
"Gemfibrozil_0.3_cells_g5","Non","Gemfibrozil",0.3,"cells","g5",251300.484375,3389.4609375,16224.28125,57897.35546875,3920.87280273438,7858.16552734375,1931.59521484375
"Gemfibrozil_30_cells_e9","Non","Gemfibrozil",30,"cells","e9",218143.828125,3311.884765625,12319.0703125,49943.79296875,4653.82763671875,5421.26953125,2178.1748046875
"Gemfibrozil_0.3_cells_e5","Non","Gemfibrozil",0.3,"cells","e5",258163.171875,4203.4716796875,14840.6435546875,60042.9609375,5114.5703125,7963.9501953125,2434.72900390625
"Gemfibrozil_10_cells_e8","Non","Gemfibrozil",10,"cells","e8",235033.5625,3855.72338867188,14120.5458984375,49275.9765625,3787.39453125,6831.0205078125,2057.38891601562
"Gemfibrozil_30_cells_f9","Non","Gemfibrozil",30,"cells","f9",255552.25,3485.41528320312,13509.533203125,55582.80859375,5458.9072265625,8835.0966796875,1957.08166503906
"Gemfibrozil_0.1_media_h4","Non","Gemfibrozil",0.1,"media","h4",243899.734375,355.107421875,3944.8076171875,65058.62890625,2708.46484375,8083.16796875,2277.99072265625
"Gemfibrozil_0.1_cells_e4","Non","Gemfibrozil",0.1,"cells","e4",247927.140625,4080.90673828125,13248.560546875,57012.2265625,3939.10278320312,8306.7314453125,2625.9306640625
"Gemfibrozil_0.3_cells_f5","Non","Gemfibrozil",0.3,"cells","f5",263322.375,4263.0185546875,14631.681640625,56201.5546875,4333.14208984375,7721.4931640625,2497.21630859375
"Gemfibrozil_10_cells_f8","Non","Gemfibrozil",10,"cells","f8",246883.6875,3532.49829101562,14093.0634765625,50393.140625,4113.8994140625,6042.65283203125,1697.05456542969
"Gemfibrozil_10_cells_g8","Non","Gemfibrozil",10,"cells","g8",261046.59375,3371.45092773438,13679.9296875,55817.12890625,3970.7490234375,8123.892578125,1932.16674804688
"Gemfibrozil_1_cells_g6","Non","Gemfibrozil",1,"cells","g6",249693.234375,3523.4677734375,12975.3935546875,56147.89453125,4648.22509765625,7989.10302734375,2263.9677734375
"Gemfibrozil_0.1_cells_f4","Non","Gemfibrozil",0.1,"cells","f4",231881.984375,3745.642578125,13702.9580078125,51869.49609375,3205.90991210938,5806.86669921875,1942.36462402344
"Gemfibrozil_300_cells_f11","Non","Gemfibrozil",300,"cells","f11",91094.9140625,3864.83422851562,13404.357421875,51635.6171875,11110.5,6214.1220703125,2254.56860351562
"Gemfibrozil_100_media_h10","Non","Gemfibrozil",100,"media","h10",217553.4375,498.392822265625,3883.11767578125,60771.9296875,2818.75146484375,8078.037109375,1858.38818359375
"Gemfibrozil_30_media_h9","Non","Gemfibrozil",30,"media","h9",223044,548.452026367188,3575.85961914062,59636.58984375,2621.07958984375,7857.6591796875,2214.60986328125
"Gemfibrozil_30_cells_g9","Non","Gemfibrozil",30,"cells","g9",230678.90625,3722.7578125,11058.19921875,48685.9921875,4176.251953125,5689.4697265625,2256.17041015625
"Gemfibrozil_100_cells_e10","Non","Gemfibrozil",100,"cells","e10",210780.0625,3465.1591796875,15163.732421875,55908.0859375,8024.44287109375,7405.50146484375,2185.5458984375
"Gemfibrozil_1_media_h6","Non","Gemfibrozil",1,"media","h6",237464.90625,556.959045410156,3323.9541015625,58784.88671875,2056.60766601562,8063.2373046875,2034.69189453125
"Gemfibrozil_3_media_h7","Non","Gemfibrozil",3,"media","h7",221837.546875,479.287231445312,3397.84130859375,57889.91015625,2287.96240234375,8026.912109375,2248.41723632812
"Gemfibrozil_10_media_h8","Non","Gemfibrozil",10,"media","h8",227371.125,479.448059082031,3535.39819335938,57635.13671875,2088.47045898438,8476.1884765625,2062.79125976562
"Gemfibrozil_1_cells_e6","Non","Gemfibrozil",1,"cells","e6",253403.078125,4571.8642578125,16652.9453125,60306.78125,3766.71850585938,7903.3330078125,2052.27807617188
"Gemfibrozil_1_cells_f6","Non","Gemfibrozil",1,"cells","f6",244605.21875,3946.0205078125,13695.7724609375,55531.2578125,5318.01171875,7833.32958984375,2466.05078125
"Gemfibrozil_3_cells_e7","Non","Gemfibrozil",3,"cells","e7",249117.09375,4824.47705078125,13590.896484375,57208.57421875,5412.36279296875,6946.36474609375,2134.90869140625
"Gemfibrozil_0.3_media_h5","Non","Gemfibrozil",0.3,"media","h5",225432.46875,539.484741210938,3351.81030273438,60297.8671875,2427.19921875,7743.43017578125,2377.97875976562
"Gemfibrozil_3_cells_f7","Non","Gemfibrozil",3,"cells","f7",248548.21875,3989.28076171875,14659.34765625,53707.03515625,6187.46728515625,8495.517578125,2004.34704589844
"Nandrolone Decanoate_30_media_a11","Cardiotoxic","Nandrolone Decanoate",30,"media","a11",251126.34375,542.675170898438,3715.79272460938,65932.828125,2461.08813476562,9854.48828125,2576.69409179688
"Nandrolone Decanoate_30_cells_b11","Cardiotoxic","Nandrolone Decanoate",30,"cells","b11",327948.90625,3869.89233398438,17730.056640625,60312.8515625,5228.0615234375,12724.06640625,2514.42749023438
"Nandrolone Decanoate_0.01_cells_b4","Cardiotoxic","Nandrolone Decanoate",0.01,"cells","b4",287945.375,4347.724609375,16499.234375,63157.6875,3921.61499023438,10457.974609375,2331.98461914062
"Nandrolone Decanoate_10_media_a10","Cardiotoxic","Nandrolone Decanoate",10,"media","a10",254805.609375,432.85888671875,3719.11474609375,64692.5390625,2647.666015625,11130.0546875,2168.15625
"Nandrolone Decanoate_10_cells_d10","Cardiotoxic","Nandrolone Decanoate",10,"cells","d10",280710.75,5549.62158203125,17146.716796875,62619.90234375,4383.07861328125,11168.876953125,2114.89428710938
"Nandrolone Decanoate_1_cells_b8","Cardiotoxic","Nandrolone Decanoate",1,"cells","b8",257239.578125,4160.83056640625,15081.2724609375,62802.0859375,3532.02954101562,9833.5205078125,2148.99682617188
"Nandrolone Decanoate_0.01_media_a4","Cardiotoxic","Nandrolone Decanoate",0.01,"media","a4",250062.046875,679.248962402344,3475.00366210938,66206.5,3217.01977539062,10787.7021484375,2398.94140625
"Nandrolone Decanoate_0.3_cells_b7","Cardiotoxic","Nandrolone Decanoate",0.3,"cells","b7",246993.28125,5508.84765625,16207.9716796875,59129.40234375,3993.49340820312,9842.6474609375,1934.78637695312
"Nandrolone Decanoate_0.03_media_a5","Cardiotoxic","Nandrolone Decanoate",0.03,"media","a5",243286.75,543.379150390625,4402.18701171875,62737.4140625,2624.68383789062,8770.1845703125,1872.38513183594
"Nandrolone Decanoate_0.03_cells_c5","Cardiotoxic","Nandrolone Decanoate",0.03,"cells","c5",291825.6875,4921.1025390625,16472.0625,63169.0234375,3922.7685546875,10102.0078125,2379.04663085938
"Nandrolone Decanoate_10_cells_c10","Cardiotoxic","Nandrolone Decanoate",10,"cells","c10",287001.375,4537.27734375,19375.900390625,64146.4296875,3920.86938476562,10886.29296875,2602.60522460938
"Nandrolone Decanoate_0.3_cells_c7","Cardiotoxic","Nandrolone Decanoate",0.3,"cells","c7",284591.5625,3820.33056640625,14894.2890625,65820.078125,5317.228515625,10174.765625,2263.16870117188
"Nandrolone Decanoate_0.3_media_a7","Cardiotoxic","Nandrolone Decanoate",0.3,"media","a7",250482.609375,655.348327636719,3424.5908203125,64151.9453125,2629.14990234375,9422.5458984375,2532.6884765625
"Nandrolone Decanoate_0.03_cells_b5","Cardiotoxic","Nandrolone Decanoate",0.03,"cells","b5",273011.65625,4607.17236328125,16657.921875,63757.9140625,3470.6845703125,9965.740234375,2568.78833007812
"Nandrolone Decanoate_10_cells_b10","Cardiotoxic","Nandrolone Decanoate",10,"cells","b10",278375.0625,4328.26171875,17610.53515625,62346.71484375,3699.63793945312,11729.3828125,2383.025390625
"Nandrolone Decanoate_1_cells_d8","Cardiotoxic","Nandrolone Decanoate",1,"cells","d8",254610.75,4662.08154296875,14091.2744140625,60201.32421875,3383.17260742188,10264.939453125,2715.3662109375
"Nandrolone Decanoate_3_cells_d9","Cardiotoxic","Nandrolone Decanoate",3,"cells","d9",263190.21875,5619.82177734375,16781.828125,63018.46484375,3674.8115234375,11296.271484375,2589.38793945312
"Nandrolone Decanoate_1_media_a8","Cardiotoxic","Nandrolone Decanoate",1,"media","a8",252745.03125,741.907836914062,4051.59130859375,66210.4375,2669.89306640625,9993.1552734375,2010.32958984375
"Nandrolone Decanoate_3_media_a9","Cardiotoxic","Nandrolone Decanoate",3,"media","a9",240729.15625,566.070495605469,3603.94262695312,64644.09765625,2875.66186523438,11849.4990234375,2442.49340820312
"Nandrolone Decanoate_0.1_media_a6","Cardiotoxic","Nandrolone Decanoate",0.1,"media","a6",231506.875,639.642333984375,3586.76953125,64922.66796875,2821.88549804688,10644.025390625,2586.83984375
"Nandrolone Decanoate_0.01_cells_c4","Cardiotoxic","Nandrolone Decanoate",0.01,"cells","c4",268839.625,4350.97412109375,15572.4375,64466.7109375,3877.49560546875,10832.333984375,2129.634765625
"Nandrolone Decanoate_30_cells_c11","Cardiotoxic","Nandrolone Decanoate",30,"cells","c11",325534.0625,4792.74609375,22295.572265625,65219.04296875,4660.982421875,10014.650390625,2189.59155273438
"Nandrolone Decanoate_30_cells_d11","Cardiotoxic","Nandrolone Decanoate",30,"cells","d11",321455.34375,4599.88671875,22691.05078125,63443.73828125,3880.109375,11242.7587890625,2616.96020507812
"Nandrolone Decanoate_0.03_cells_d5","Cardiotoxic","Nandrolone Decanoate",0.03,"cells","d5",244868.5625,5614.888671875,16151.716796875,59604.3125,3044.50952148438,8998.017578125,2294.45629882812
"Nandrolone Decanoate_1_cells_c8","Cardiotoxic","Nandrolone Decanoate",1,"cells","c8",268189.0625,4991.48291015625,17496.880859375,64676.87109375,5151.41015625,10015.716796875,2190.44287109375
"Nandrolone Decanoate_0.1_cells_c6","Cardiotoxic","Nandrolone Decanoate",0.1,"cells","c6",267941.65625,5856.82080078125,16016.6328125,63018.9609375,4156.96337890625,9827.9443359375,2532.24243164062
"Nandrolone Decanoate_0.3_cells_d7","Cardiotoxic","Nandrolone Decanoate",0.3,"cells","d7",262844,4797.95849609375,15884.4814453125,61898.05859375,2922.20288085938,9879.271484375,1961.6416015625
"Nandrolone Decanoate_0.1_cells_b6","Cardiotoxic","Nandrolone Decanoate",0.1,"cells","b6",249317.65625,5449.451171875,16116.7548828125,66687.6875,3991.17553710938,10931.0205078125,2220.0087890625
"Nandrolone Decanoate_3_cells_c9","Cardiotoxic","Nandrolone Decanoate",3,"cells","c9",283293.65625,4648.693359375,17393.328125,62448.09765625,4339.21875,11326.1044921875,2165.43969726562
"Nandrolone Decanoate_0.1_cells_d6","Cardiotoxic","Nandrolone Decanoate",0.1,"cells","d6",259090.84375,4900.8310546875,15465.6689453125,62640.390625,3649.31591796875,9947.5546875,2490.2529296875
